numbers,comments
642,漂亮！物流超快，上午下单下午就收到了！开箱真漂亮！非常丝滑！
643,看了很多评测，非常适合简单的文字办公。M1芯片的性能也能够基本满足需求。最赞的是有北京消费券的加持，更加便宜了。续航和性能都太能打了。
644,这款笔记本颜值很高，运行起来也很流畅，对于不是高强度的办公的话来说，足足够用了，而且很轻巧，很薄，携带很方便，就目前的价格来说，也是不是很贵很便宜，由于自己也是着急使用，等不到双11了，总体来说还是不错的，推荐大家购买，而且京东自营的店铺是比较容易让人相信的
645,外形外观：深空灰色真的非常大气，颜值yyds，让人疯狂心动有木有运行速度：芯片无需多言，搬砖好工具?办公无敌，性能超棒其他特色：教育优惠，支持正品，香的很
646,这个苹果电脑质量我很放心，值得购买。我第一次在京东购买电子产品，我相信京东商城不会给我带来不开心，哈哈！这次电脑是给我女儿用于大学生活使用的，她也很喜欢。以后还会继续选择在京东购买。
647,机器没有问题，非常满意，屏幕真是惊艳，在店里都没有这么明显的感受，电池循环，三码合一都没有问题，很不错！京东物流特别好评，从来都没有迟到过
648,运行速度：一如既往的快，相信苹果屏幕效果：顶级一流，看电影杠杠的散热性能：还行，日常办公问题不大外形外观：深空灰色很好看，当然银色也不错轻薄程度：又轻又薄，适合外带不错
649,运行速度：运行贼快屏幕效果：清晰度很快外形外观：真的很好看轻薄程度：很薄其他特色：一直用苹果这是第三个 值得推荐 太好用了 携带方便  根据个人爱好来购买 我们的分享给大家
650,趁着活动赶紧入手_苹果就是质量好_手感好_运行流畅-做工精细，真是太爱了，用起来太顺手了
651,教育优惠买的，实惠，头天下单，第二天送到。外观超好看，做工精美，试用了一下午，超快。
652,运行速度：快的很 苹果的就是不一样屏幕效果：显示非常棒散热性能：很好外形外观：大气美观 精简 很适合商务人士就是新手需要适应 初入很难上手 需要多多学习
653,给老婆送的520礼物，本来她一直说不要给她买苹果电脑，她怕用不好系统影响工作，但是由于自己也是从windows转Macbook办公的，确实用macbook用着很丝滑。就下定决心还是给老婆换了个macbookair，她现在用着一直都说好用。系统一个星期左右完全就熟悉了，没啥好担心的。macbookair的颜值一直在线，电量续航很好，不用频繁开关机，iPhone和macbook很多功能联动，老婆说真心不错，早入手就好了
654,发货快物流快，第一次用Apple笔记本电脑，客服耐心细致的答疑解惑，在家人的帮助下总算能够驾驭了，笔记本真心好用，运行快，屏幕清晰，超轻超薄，买来主要用于学习，外出旅行携带方便，精致得让人爱不释手，美好的体验，Nice
655,外形外观：灰色很漂亮，高端大气上档次。轻薄程度：很薄散热能力：开机后，用了2个小时，一点都不热。屏幕效果：色彩鲜艳，饱和度高。
656,不得不说苹果笔记本是真的很薄，颜值也很美，^_^使用起来很不错??，特别是使用裸机的时候，很不错，外形外观：很薄屏幕效果：很清晰运行速度：目前为止很流畅！！
657,速度快，包装也很严实，京东值得信赖。笔记本第一次买苹果，感受一下确实不错很顺滑
658,电脑不错，手机拉垮。
659,外形外观：很好看散热性能：散热效果非常强大屏幕效果：色彩管理非常棒运行速度：运行速度非常快 苹果笔记本很适合使用 没有流氓软件 没有捆绑软件 也不用安装杀毒软件
660,观望Macbookair 很久了 错过了618 刚好现在是双十一想了很久看了很久 有iPad 想入手又考虑不实用优惠很多 咬牙一下 买了 收到货 太棒了 真心爱了值得拥有的一台笔记本电脑?
661,运行速度：新款八核m1芯片8g+256g，运行速度杠杠的，快的没话说。屏幕效果：13.3英寸屏幕，led背光，分辨率2560x1600，宽屏16:10，色彩艳丽，显示效果卓群。散热性能：几乎不怎么产生热量，手摸上去也不烫，不像旧款用久了风扇呼呼转。外形外观：深空灰色，外形沉稳大气。轻薄程度：特别轻薄，本体重量应该不到2kg，拿在手里很合适。
662,一直心心念念的苹果电脑，去过专卖店看了好几次，因为价格太高，一直没有下手，因为平时工作公司配有电脑，不需要另外再买，但这次情况特殊原因，疫情在家里居家办公，这时候没办法，就是要买一台笔记本电脑，看了很多，最后觉得还是买苹果的比较合适，收到后，真的非常惊艳，从屏幕到整个操作的系统都特别得好，特别是触控的这个地方特别的方便，真的不需要鼠标。非常喜欢
663,macbook不得不说是我入手苹果以来最期待的一部台电脑，也是最优秀的一架电脑，用作主力机，平时工作什么的都是用电脑，，平时电量啥的，都完全没问题，一天下来都还能用，我说的是日常使用，不是完全打游戏哦，快充一个多小时充满吧。外观很好看，玩任何游戏都不觉得卡，续航不打游戏可以1天1充完全没问题。
664,全新未拆封，正品，颜值高，手感好，使用流畅，m1芯片还是挺强的，目前很满意，使用频率也高，赏心悦目，很多功能都在学习中，价格划算
665,快递速度：不用说肯定是很快的运行速度：这段时间用下来还是可以的屏幕效果：比起上一代Air好太多了散热性能：因为就做一些文字工作基本不发热外形外观：看个人喜好的轻薄程度：很薄，相对于我之前的游戏本来说其他特色：对于轻量office之类的文字工作完全没有问题，续航从上午8点到下午5点都还能坚持住。
666,很喜欢，也很OK运行速度：OK屏幕效果：没有蓝光效果的哈散热性能：还不错轻薄程度：很符合我其他特色：太适合携带了外形外观：很是喜欢，
667,1.机身挺轻薄 深空灰是比较耐看的2.开机时间没有原来用的thinkpadx1快3.ios日常办公还是没有windows方便 好多软件下不了 如腾讯会议等等 适合设计师4.音质音效很棒 分辨率也很好 没有其他电脑那么刺眼 挺舒服的
668,物流很快，第二天就到了，电脑是正品，618用了教育优惠、京东优惠券、北京消费券，相当合适！开心?运行速度：很棒屏幕效果：显示非常棒散热性能：静音，电脑也不烫外形外观：外观太漂亮了轻薄程度：很轻薄运行速度：反应很快，希望能用久一点吧
669,京东的服务还是很给力的，有点小插曲，完美解决，体验不错，更加坚信了家电，数码产品得上京东，老伙计华硕该退休了
670,京东自营的商品，头天下单第二天就到手了。开封到开机仔细检查了一遍，原封未激活，三码合一，电池循环1，屏幕无坏点。运气很好，没发现有问题。
671,屏幕效果：屏幕效果：叠显示非常棒，看起来非常舒服 运行速度：非常快，不亏是苹果外形外观：很漂亮，特别喜欢，颜值很高轻薄程度：比我的游戏本薄很多其他特色：京东靠谱，价保非常快，秒价保退差价
672,看到教育优惠版送了耳机，就果断下单了。苹果轻轻巧方便，每天办公携带方便，手感好，散热也很好，反应速度很快，颜值高，还轻薄，续航也可以，精致科技。屏幕显示效果也很好，运行速度很流畅，京东配送，服务好，昨晚下单隔天早上就收到货，太赞了，值得推荐！
673,京东到货一如既往的快，到货查看机器屏幕都是全新的，屏幕色彩无异样，键盘都完好，指纹解锁功能非常方便，日常开机按一下指纹键就可以了，目前无槽点，后续使用会追评！
674,我自己用惯了苹果电脑3年，觉得非常好用，这次女朋友电脑坏了，送了这一台，她很喜欢，很流畅，屏幕成色很好，轻薄，金属外壳不容易磨损，比较薄。配送很快，总体非常好！
675,深空灰比银色更有高级感，真好看哈哈哈哈，听音乐质感很不错。
676,买来用了一个月，质量没问题，第一次用macOS系统还需要时间适应，续航很不错
