numbers,comments
2201,显示器是越来越便宜了，买回来在家看看电影的，买个27寸2K的够用了，速度很快，牌子也还行，更细的参数不玩游戏不咋挑剔这些了，屏幕无坏点无重大漏光就行。
2202,用了几天了吧，买来办公用的，上次也买过一次，感觉还不错，价格不贵，27寸的，色彩细腻度都还可以，所以这次配电脑还是选了这个显示器
2203,快递送的非常快，头一天下单，第二天就到了，换了一个显示器之后就发现跟换了一个电脑一样，笔记本儿的外接屏幕非常的大视野很开阔，看电影非常爽。刚开始设置的时候有一点小问题，客服很快就给解决了。挑了很久选了这一款，除了是VA屏幕之外，我觉得这个价位里没有任何缺点。外形外观：好看
2204,新配一个办公用的电脑，目前刚装好点亮，感觉还可以，对得起他的价格，性价比无敌，日常办公够用的，不过如果涉及到修图调色，感觉好像还是有点误差，不过这方面业余的，说不准差在哪。
2205,这不是电视是一件艺术品新买的电视到了，这个电视考虑了很久还是入手了，因为美貌哈哈，平时不看电视也可以做装饰画或者音响，我买的是75寸，安装也方便四个支腿拧上就可以了。
2206,国内的品牌越来越好了，现在不再迷信那些个某利普，某尼，等等，国有品牌便宜又实惠，无论尺寸，亮度，以及色彩，都可以，支持，继续加油
2207,京东送货速度飞快！用了一上午整体还不错。就是曲面屏刚开始用有点眩晕，适应一会就好了。主要用于家具厂设计画CAD，拆单等，感觉够用了
2208,hkc怎么说也是准一线大厂，27寸的低端产品已经杀到了600元价位，竞争惨烈啊！虽然是va屏，接口也比较老式，还有VGA接口，但价格是真香啊，不错不错。
2209,给小弟配的电脑，他还欠我1400块钱，估计是还不清了，算了，不过hkc显示器真不错，还记得当年第一次购买27寸的60hz都要1499元，现在499，真的时过境迁
2210,这款屏幕米钱手机用起来还不错，windows 颜色管理有毒这是通病，总会有些过曝和，颜色有点不自然，换个mac应该会好一些。总体来说句哦2k这个价格错。
2211,屏幕参数咱也不懂&hellip;&hellip;..看着价格合适就买了&hellip;..本来打算当副屏的&hellip;.没想到效果不错&hellip;.直接当主屏幕用了&hellip;属实没有想到啊。京东物流给力当天就到了&hellip;.赞
2212,帮公司买的，显示器都是买这个牌子比较多，办公室用，性价比高。清晰度够。简单没计。现在涨了不少，希望多点优惠活动！好评！！！
2213,不错不错，味道好极了，又宽又大，就是底座不太稳，可能需要弄个支架好一些，666666666666666666666666
2214,价格还可以，现实也还可以。屏幕是vn屏，照比ips得显示效果还是差了一点。但是这个价格便宜啊，700块你买不了吃亏，买不了上当
2215,自营产品没的说，发货快，质量有保障，一如既往支持京东的自营电器，安全与质量有保障，购买了电脑和显示器，用起来舒心，不愧是京东
2216,帮公司买的，HkC显示器都是买这个牌子比较多，办公室用，性价比高。清晰度够。简单没计。现在涨了不少，希望多点优惠活动！好！！
2217,外形外观：挺好看的大气尺寸大小：正好游戏效果：还不错刷新率：好显色效果：还不错其他特色：总体还不错，性价比高
2218,外形外观：简洁大方办公用大小适中尺寸大小：27的大小适中游戏效果：买来办公画图的，没有体验过大型游戏刷新率：办公不要求刷新率显色效果：颜色正，挺舒服其他特色：价格便宜实惠，699容易接受
2219,物流很快，第二天就到了。外形外观：三边框视觉效果挺窄的，外观不错。尺寸大小：24存大小使用起来挺合适的，尤其是对于长期使用笔记本的用户来说。游戏效果：显示设置里可调刷新率，这块屏幕用于码字较为合适，游戏用建议换高刷屏幕。其他特色：特色是在于灵活调整屏幕角度、垂直旋转，非常方便，底座不占用空间。
2220,外形外观：时尚大方，非常漂亮尺寸大小：27 寸正合适，观剧很舒服！显色效果：比起 1080p 的逼真、细腻很多！刷新率：感觉很棒！
2221,27的大屏用起来就是不一样，画质清晰，玩游戏，看视频，处理文件比起之前的小屏，简直提高不知多少倍的档次，显示器自带旋转，升降，使用起来特别实用，非常任性化的设计！点赞HKC！！！
2222,"想买&mdash;个打游戏的显示屏，咨询了客服选择了这个产品，物流配送速度很快，第二天就到了。包装也好，产品没有任何损坏，很满意的一次购物，点赞，推荐!外观材质：直显示器用起来感觉很好，很流畅，不卡电脑性能：个人感觉很好,己经开始玩游戏了"
2223,外形外观：粉色的，颜值超高！尺寸大小：27英寸的，最合适的屏幕。游戏效果：色彩饱和度高，清晰！刷新率：刷新率也高，游戏丝滑不掉帧！
2224,"京东快递速度真快,先赞一个.然后显示器不错,以前一直用23,24寸屏,这个27真的挺大的(一开始想买32寸的了,不过没货了),而且,最重要的是冲着144HZ去的,玩守望确实很爽."
2225,曲面屏更贴合人体眼球，更适合打游戏外形外观：外观不错，简约，边框窄尺寸大小：23.5寸够用，显示非常清晰游戏效果：曲面屏打游戏很好，眼睛很清楚。刷新率：刷新率确实有介绍的那么高，不错显色效果：显色清晰，颜色鲜艳，也可以自己调整
2226,外形外观：十分炫酷。尺寸大小：刚刚就好。游戏效果：非常流畅。刷新率：非常流畅显色效果：十分完好
2227,真的是很不错 ，本人超级喜欢，再次感谢店家让我拍到了物美价廉的东西 我会一直关注你们家的产品哦。已经向身边的朋友多次推荐过你们家的产品了哦。我再来购买的时候希望店家多多给我便宜些哟，呵呵，好的产品是非常值得推荐的，超好用！稳稳的！满分
2228,比较完美的一次购物，先点赞晴天客服小姐姐，客服态度是真的好，前前后后麻烦了她好几次都很认真的回答。然后这个屏幕质量那是真的没得说。价格便宜，屏幕够一点没毛病那是真的没得说。真的很好。再次感谢京东客服。
2229,活动时候买的 屏幕27寸看图纸足够了 很好用很好 京东送的很快很快 就是喜欢京东物流 大爱京东 如果价格也能打下来点那就更完美 还想入第二个.
2230,昨天去京东旗舰店看了看价位老高了。果断在京东自营网店下单。头天下午下单今天早上8点半师傅就送到了。很给力。食物也很满意
2231,搓手手万分期待的东西终于到手。内心那个炽热激动的劲儿涌上来止都止不住！！！觉得东西不错我就会给好评宝贝产品质量很好，是正品。和页面描述写的基本一致，卖家的客服服务态度从头到尾都很好，快递发货速度超快！！
2232,显示器质量很好，外观好看，功能齐全，操作简单，很满意的一次购物。电子书模式蛮不错，而且这个价位有dp口很不错了。
2233,物流快到惊人，晚上下单，第二天上午就收到了。而且优惠力度强，超预期！赞赞赞赞??????
2234,品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢质量很好，收到货第一时间打开看了，很不错，很满意质量很好，收到货第一时间打开看了，很不错，很满意
2235,真的很绝，非常好用，不管是看电影还是玩游戏，都是一绝，赛车游戏体验非常沉浸，LOL也比以前更广阔的视野，刷新率：跟上一台一样，没什么感到不适的，挺好的另外快递速度真的很快，不愧是京东快递，堪称一流?
2236,客服服务态度很好，快递也不赖，希望老板生意越来越好！！！发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！
2237,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐产品包装精致美观大气，目前用着非常不错，真实评价，希望可以帮到集美们物流很快，物品完好无损，用起来很舒服，喜欢?宝贝收到啦，实物真的好看，价格非常实惠，强烈推荐这款，超级喜欢
2238,外形外观：经典hkc的显示器外观，微曲面尺寸大小：24寸是永远的神，太大了看着反而不舒服了游戏效果：打lol和盗贼之海，够用了已经刷新率：实际刷新率可以调设置到165
